C.SH,JENS.S,SEN.S,SAVAD.S,M.T.S,V.F.S,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,M.LEBAS,CHARKH.KH,PANKE,M.ZARF,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DARAMAD.KHALES
3,1,64,1,4,3,1,4,190,0,1,0,0,0,1,1,1,1,1,1,1,0,1,12475000,450000,1850000,5650000,1670000,19939000,36340000,700000,828500,0,43054166.67
3,1,44,1,2,1,1,3,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,21055500,1900000,60000000,900000,200000,17400000,1306000,1300000,20001666.67,0,1380000
3,1,33,1,7,1,6,4,130,1,1,0,0,0,1,1,1,1,1,1,0,0,1,7290000,760000,0,1000000,730000,15800000,2050000,2550000,37014333.33,0,45205000
3,2,63,1,4,3,1,4,130,1,1,0,0,0,1,0,1,1,1,1,0,0,1,48407000,320000,0,3500000,1630000,15800000,830000,200000,4822500,0,49716666.67
3,1,34,1,6,1,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12300000,1100000,2000000,4700000,1600000,21200000,855000,10200000,3105166.667,0,60880000
3,1,57,1,1,1,1,3,67,0,1,0,0,0,1,0,1,1,1,1,1,0,0,11405000,700000,300000,340000,750000,15830000,1020000,500000,47118848.67,0,88036666.67
3,1,40,1,4,1,6,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,11534000,560000,2000000,1150000,120000,13200000,600000,37200000,5749166.667,0,116630000
3,1,74,1,1,3,1,3,75,1,1,0,0,0,1,0,1,1,1,1,1,0,0,5918000,1080000,1200000,2000000,1600000,13050000,3625000,9050000,2275833.333,0,10133333.33
3,1,40,1,1,1,1,3,67,0,1,0,0,1,1,0,1,1,1,1,1,1,0,16055000,650000,300000,650000,860000,15700000,1010000,34600000,415833.3333,0,41183334
3,1,64,1,1,1,1,3,70,1,0,0,0,0,1,0,1,1,1,1,0,0,0,29275000,750000,0,4580000,1260000,10770000,2070000,0,378666.6667,0,25525833.33
3,1,59,1,1,1,4,3,90,1,0,0,1,0,1,1,1,1,1,1,1,1,0,14417500,700000,3000000,0,550000,36580000,1060000,340000,2367000,0,63933333.33
3,2,60,2,0,3,1,3,80,1,0,0,0,0,1,0,1,1,1,1,1,1,0,13507500,300000,200000,3100000,700000,11010000,855000,3300000,6308333.333,0,32350000
3,1,38,1,4,1,1,4,90,0,1,0,1,0,1,1,1,1,1,1,1,1,1,13723600,150000,430000,1280000,245000,16700000,1230000,15350000,435263.6667,0,85500000
3,1,37,1,4,1,1,4,81,0,0,1,1,1,1,0,1,1,1,1,1,1,0,26610000,820000,0,250000,470000,15545000,740000,0,2913333.333,0,207127875
3,1,60,1,1,3,1,3,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,24270000,1600000,1000000,1950000,3730000,15650000,1550000,500000,8782333.333,0,119713333.3
3,1,62,1,2,3,1,4,100,0,0,0,0,0,1,0,1,1,1,0,1,0,0,15775000,700000,200000,8150000,1650000,10639200,1060000,150000,45023333.33,1333333.333,103851667
3,1,51,1,4,1,1,3,100,0,0,1,0,0,1,1,1,1,1,1,1,1,0,21165000,670000,750000,2000000,1380000,20555000,1210000,2000000,2633750,0,5500000
3,1,61,1,4,1,1,3,50,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15760000,320000,8222000,5400000,250000,12850000,4700000,0,3913666.667,6666666.667,66666.66667
3,1,38,1,6,1,1,4,100,0,1,0,1,0,1,1,1,1,1,1,1,1,0,22780000,1600000,4250000,600000,1660000,15880000,2165000,0,4308750,0,17046666.67
3,2,66,2,0,3,6,3,95,0,1,0,0,0,1,1,1,1,1,1,1,1,0,13119000,550000,2150000,400000,200000,13100000,550000,5400000,21142500,0,62260000
3,1,36,1,7,1,3,3,140,0,0,0,0,0,1,1,1,1,1,1,0,0,1,33568500,550000,400000,1800000,1850000,34805500,700000,500000,3475000,0,70416666.67
3,1,52,1,7,1,1,4,140,0,1,0,1,0,1,1,1,1,1,1,1,1,1,13932000,400000,500000,1800000,1160000,33050000,1088000,0,9808500,0,20000000
3,1,41,1,6,1,1,3,70,0,1,0,1,0,1,1,1,1,1,1,1,0,0,10960000,740000,0,0,1945000,41780000,1170000,600000,2424633.167,0,75679166.67
3,1,56,1,2,3,1,4,157,0,1,0,0,0,1,0,1,1,1,1,1,0,1,15495000,800000,0,600000,0,37122000,32690000,8500000,719833.3333,0,80950000
3,1,47,1,4,1,1,4,135,0,0,0,0,0,1,1,0,1,1,1,1,0,1,9723926,350000,1255000,5750000,300000,39180000,1820000,38500000,37266666.67,0,2712500
3,1,50,1,1,1,4,4,130,0,1,0,1,0,1,1,1,1,1,1,1,0,0,27460000,550000,12000000,2000000,3750000,93400000,500000,2500000,325527.3333,0,85974195.25
3,1,40,1,6,1,1,6,110,0,1,0,1,0,1,0,1,1,1,1,1,0,0,12600000,1700000,400000,4700000,970000,16600000,3940000,100000,14145833.33,0,42496666.67
3,1,43,1,1,1,1,3,55,0,1,0,0,0,1,0,1,1,1,1,1,0,0,8750250,200000,0,350000,300000,10950000,2170000,2720000,14114325,0,190083333.3
3,1,54,1,1,1,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11704000,0,2000000,620000,110000,13200000,0,2500000,745000,0,47250000
3,1,44,1,4,1,1,3,80,0,1,0,0,0,1,0,1,1,1,1,1,0,0,22512000,1900000,0,2000000,200000,13000000,1220000,3630000,33114166.67,0,141753333.3
3,1,46,1,4,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,1,1,0,15759900,690000,5420000,700000,1270000,10750000,900000,0,24901952.17,0,99030000
3,1,55,1,1,1,1,5,180,0,1,0,0,0,1,0,1,1,1,1,1,0,0,3215000,500000,1200000,0,600000,16050000,390000,200000,17333333.33,0,112536666.7
3,1,38,1,4,1,3,5,90,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10380535,1300000,1400000,1300000,1560000,15500000,1380000,0,2020000,0,116670000
3,1,72,1,1,1,1,3,90,1,1,1,0,0,1,0,1,1,1,1,1,0,0,7969060,904000,3750000,300000,950000,12750000,1835000,0,1978333.333,0,1445000
3,2,42,1,4,5,4,5,80,0,1,0,0,0,1,0,1,1,0,0,1,0,0,23660000,1300000,220000,800000,1380000,18320000,0,0,1429166.667,0,12050000
3,1,74,1,1,3,1,5,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,21650000,100000,1790000,1940000,1210000,10700000,220000,14000000,20960000,0,46879999.67
3,1,38,1,7,1,5,3,95,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8612500,850000,0,0,1510000,5380000,370000,14600000,1381666.667,0,107136667.3
3,1,42,1,7,1,5,3,75,1,0,0,1,0,1,1,1,1,1,1,1,0,0,13072000,755000,2540000,1500000,950000,8200000,1250000,13000000,20883333.33,0,128496666.7
3,2,73,2,0,3,1,3,110,0,0,0,0,0,1,0,1,1,1,1,1,0,0,28663000,780000,9800000,700000,300000,3180000,4850000,1950000,64166.66667,0,23000000
3,1,41,1,2,1,1,3,96,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10274000,450000,56950000,3700000,1450000,15310000,300000,5700000,89619583.33,0,19366666.67
3,1,50,1,1,1,1,3,56,0,1,0,0,0,1,0,1,1,0,1,0,0,0,20032200,1600000,28400000,380000,2450000,13646000,1190000,0,4151250,0,240704166.7
3,1,52,1,4,1,4,3,56,0,1,0,0,0,1,0,1,1,1,0,1,0,0,16952000,130000,26950000,800000,1810000,5250000,1330000,150000,27399500,0,200583333.3
3,1,35,1,4,1,1,3,96,0,0,0,0,0,1,0,1,1,1,1,0,0,0,16191000,650000,2200000,1200000,630000,16879200,710000,0,5569166.667,0,70872233.33
3,1,40,1,2,1,1,2,68,0,1,0,0,0,1,0,1,1,1,1,1,1,0,22544984,1550000,0,0,880000,10950000,250000,0,5315416.667,0,79886666.67
3,1,75,1,1,3,1,3,120,0,0,0,0,0,1,0,1,1,1,1,1,0,0,43060000,3700000,500000,700000,780000,6850000,1650000,5700000,1881916.667,0,58621666.67
3,2,70,2,0,3,1,3,110,0,0,0,0,0,1,0,1,1,1,1,1,1,0,3246000,750000,0,150000,1030000,7178000,850000,5900000,3814583.333,0,60450000
3,1,70,2,0,3,1,3,90,0,0,0,0,0,1,0,1,1,1,1,1,0,0,12294000,250000,2990000,210000,3700000,8150000,1215000,5680000,1212500,0,43070000
3,1,60,1,1,1,1,4,120,0,1,0,0,1,1,0,1,1,1,1,1,0,0,34905000,1150000,0,6250000,770000,11900000,1380000,0,19800000,0,66829166.67
3,1,39,1,1,1,1,3,100,0,0,0,0,0,1,0,1,1,1,0,0,1,0,30600000,780000,0,570000,1420000,17150000,0,0,4336263.667,0,82525791.17
3,1,65,1,1,3,1,3,84,0,1,0,0,0,1,0,1,1,0,1,0,0,0,3420000,800000,300000,2700000,750000,14000000,750000,0,141666.6667,0,0
3,1,49,1,7,1,1,6,139,0,1,0,0,0,1,1,1,1,1,1,1,0,0,14634000,4000000,0,1900000,0,21830000,1580000,0,19700416.67,0,47630000
3,1,85,2,0,3,1,6,135,0,0,0,0,0,1,0,0,1,1,1,0,0,1,11260000,645000,0,1500000,0,20900000,1000000,19800000,9270833.333,0,139436666.7
3,1,86,1,2,6,1,4,150,2,1,0,0,0,1,0,1,1,1,1,0,0,0,20215500,780000,250000,0,480000,18770000,2680000,950000,16418333.33,0,187713333.3
3,1,64,1,1,3,1,6,85,0,0,1,0,0,1,1,1,1,1,1,1,0,0,20717000,1150000,0,4800000,1500000,21250000,950000,1000000,2458333.333,0,223283333.3
3,1,50,1,4,1,1,6,122,0,0,0,0,0,1,1,1,1,1,1,0,0,1,25245000,1700000,1450000,3000000,850000,20500000,1550000,3600000,62705000,0,104220000
3,1,55,1,1,1,1,3,80,0,1,0,0,0,1,0,1,1,1,1,1,0,0,4081000,600000,100000,2320000,1680000,21950000,570000,1350000,31725416.67,1666666.667,29433333.33
3,1,53,1,2,3,1,5,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,23000000,1250000,0,4800000,3600000,10800000,1720000,12800000,9541666.667,0,0
3,1,42,1,6,1,1,5,100,0,1,0,0,0,1,1,1,1,1,1,1,0,1,8700000,1650000,1820000,1700000,0,13550000,920000,0,3919166.667,0,111166666.7
3,1,49,2,0,1,1,3,65,0,0,0,0,1,1,0,1,1,1,1,0,0,0,14083000,1400000,250000,250000,5080000,13050000,980000,470000,37963333.33,0,112362900
3,1,45,1,2,1,1,5,85,0,1,0,0,0,1,0,1,1,1,1,0,0,0,69801000,2000000,1000000,1525000,350000,10750000,470000,11000000,14487500,0,98219500
3,1,54,1,5,1,1,3,70,0,1,0,0,0,1,1,1,1,1,1,1,0,0,53380000,450000,0,150000,530000,13452000,1035000,0,7720833.333,0,164916666.3
3,1,38,1,4,1,1,3,56,1,1,0,0,0,1,1,1,1,1,1,1,0,0,17385000,350000,5172000,900000,890000,12000000,2410000,0,867333.3333,0,4166666.667
3,1,44,1,1,1,1,3,50,2,0,0,0,0,1,0,1,1,0,0,0,0,0,34371865,690000,1350000,550000,8560000,8550000,363000,2550000,11437250,0,103450000
3,1,46,1,1,1,1,3,74,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17595000,650000,400000,600000,0,16700000,1650000,900000,9950000,0,107083333.3
3,1,48,1,2,1,3,3,45,1,1,0,0,0,1,0,1,1,1,1,1,0,0,12274000,2100000,2860000,1200000,0,9550000,0,1200000,72298233.33,0,116599166.3
3,1,31,1,2,1,1,3,50,1,1,0,0,0,1,0,1,1,1,1,0,0,0,49785500,750000,420000,1400000,1990000,9900000,2560000,150000,3174166.667,0,133053333.3
3,1,40,1,2,1,3,3,65,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2700000,1600000,0,2000000,750000,14480000,1470000,20000000,4770666.667,0,92075000.08
3,2,50,2,0,1,1,3,65,0,0,1,0,0,1,0,1,1,1,1,1,0,0,6932000,1290000,150000,1790000,450000,10800000,3571000,1100000,25942500,0,41485000
3,2,68,1,2,3,6,3,50,1,0,0,0,0,1,0,1,1,1,1,1,1,0,16277200,1400000,3920000,3790000,500000,12000000,570000,250000,5795750,0,50837000
3,1,79,2,0,6,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,14985000,1110000,3330000,4500000,2200000,17330000,990000,200000,20734500,0,40916666.67
3,1,42,1,2,1,1,3,85,1,0,0,1,0,1,0,1,1,1,1,1,1,0,18330000,1535000,0,880000,600000,15835000,0,0,26152500,0,10000000
3,1,57,1,2,1,1,4,100,0,1,0,1,0,1,0,1,1,1,1,1,0,0,5327150,1200000,12500000,1000000,510000,21400000,880000,0,0,0,46616666.67
3,1,44,1,7,1,1,3,86,0,1,0,1,0,1,1,1,1,1,1,1,1,0,23941000,1200000,350000,2000000,1130000,16720000,850000,0,1375000,0,90534166.67
3,1,63,1,2,3,1,3,80,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9864250,800000,1000000,5000000,750000,16250000,513000,0,8285416.667,0,91582083.33
3,1,33,1,4,1,4,3,50,1,1,0,0,0,1,0,1,1,1,1,1,0,0,7990000,1000000,0,0,2000000,15545000,1070000,600000,9727916.667,0,240693900.3
3,1,42,1,2,1,1,3,70,1,0,0,1,0,1,1,1,1,0,1,0,1,0,14384000,850000,300000,980000,680000,11105000,7850000,0,21025833.33,0,79613333.33
3,1,29,1,2,1,3,3,80,1,0,0,0,0,1,0,1,1,0,1,1,0,0,6442500,200000,10900000,0,900000,5740000,720000,1800000,25621666.67,0,10546666.67
3,1,50,1,2,1,6,3,60,1,1,0,0,0,1,0,1,1,0,0,0,0,0,21364000,1500000,20600000,1500000,1080000,9140000,3750000,0,14484166.33,0,1883333.333
3,1,53,1,1,1,1,3,60,1,1,0,0,0,1,1,1,1,1,1,1,0,0,36486700,850000,3950000,10550000,3100000,8200000,1030000,0,11750000,0,62570833.33
3,1,43,1,2,1,1,3,60,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12161000,220000,1500000,2000000,950000,8200000,1650000,0,190416.6667,0,98113333.33
3,1,36,1,4,1,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12425000,1600000,13090000,1200000,1340000,10810000,3145000,200000,12420000,0,64700000
3,1,54,1,4,1,1,4,90,0,0,0,0,0,1,1,1,1,1,1,1,0,0,11749000,200000,0,4800000,3800000,10950000,1660000,6900000,7078333.333,0,1863333.333
3,1,46,1,1,1,1,5,100,2,0,0,0,0,1,0,1,1,1,1,1,0,0,23035000,3750000,1084000,850000,1200000,1950000,0,0,3431666.667,2916666.667,145616666.7
3,1,70,1,2,1,1,4,110,1,1,0,0,0,1,0,1,1,1,1,1,1,0,15775000,970000,0,3500000,1190000,8850000,1180000,0,11407500,0,63050000
3,1,56,1,1,3,1,4,100,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2685000,500000,0,0,1455000,10525000,1600000,0,24222083.33,0,30038333.33
3,1,37,1,4,1,1,4,75,1,1,0,0,0,1,0,1,1,1,1,0,0,0,18000000,750000,6450000,2630000,730000,8720000,1770000,0,1020833.333,0,41825000
3,2,80,2,0,3,1,3,150,0,1,0,0,0,1,0,1,1,0,1,1,0,0,24580000,950000,2450000,6300000,4150000,28600000,1670000,8700000,3684000,0,67530000
3,1,67,1,6,3,1,4,180,0,1,0,0,0,1,1,1,1,1,1,1,1,1,24150000,1400000,0,2640000,150000,27140000,0,15000000,175000,0,57065000
3,1,66,1,4,3,1,3,140,1,1,0,0,0,1,1,1,1,1,1,1,0,0,16176000,450000,0,1000000,2385000,16979200,1610000,3000000,11887857,0,93166666.67
3,1,52,1,1,1,6,4,220,0,1,0,0,0,1,1,1,1,1,1,1,1,0,31900000,120000,0,2200000,3800000,25870000,780000,100000,1145416.667,0,21333333.33
3,1,38,1,4,1,3,4,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,21885000,3200000,330000,4350000,200000,17630000,1495000,2150000,8827500,0,41666666.67
3,1,81,1,5,3,1,5,280,0,0,0,1,1,1,1,1,1,1,1,1,1,0,11464000,2150000,900000,1000000,1000000,14400000,3170000,12100000,16461250,0,11855000
3,1,76,2,0,3,1,3,200,0,0,0,0,0,1,1,1,1,1,1,1,0,0,39438000,1350000,1810000,0,325000,11564800,1705000,0,22465937.58,0,24363333.33
3,2,52,1,2,5,1,4,250,0,1,0,0,0,1,1,1,1,1,1,1,1,1,42910000,600000,2250000,2370000,500000,14400000,2500000,0,25122500,0,30000000
3,2,68,1,1,3,1,3,150,1,0,0,0,0,1,0,1,1,1,1,1,0,0,24100000,3500000,13000000,1500000,2080000,9185000,1330000,10000000,81097,0,89000000
3,2,75,1,4,3,1,3,120,1,0,0,0,0,1,0,1,1,1,0,0,0,0,20838400,80000,180000,1550000,900000,7750000,1395000,4000000,21697500,0,75717500
3,1,52,1,2,1,1,4,180,0,1,0,1,0,1,1,1,1,1,1,1,1,1,15775000,2000000,950000,2300000,0,10100000,11900000,120000,295000,0,3025000
3,1,51,1,4,1,1,6,150,1,0,0,1,0,1,1,1,1,1,1,1,1,0,32966000,1700000,970000,0,940000,11000000,0,3400000,708333.3333,4083333.333,21466666.67
3,1,38,1,6,1,1,5,100,0,1,0,0,0,1,0,1,1,1,1,1,0,1,20725000,1220000,0,1800000,2250000,11700000,1900000,450000,1020833.333,0,56903333.33
3,1,25,1,6,1,1,2,90,1,0,0,0,0,0,0,1,1,1,0,0,0,0,40745000,800000,0,3500000,5635000,9150000,1550000,150000,149949,0,61833333.67
3,1,53,1,2,1,1,5,90,0,1,1,1,0,1,0,1,1,1,1,1,0,0,10344000,1600000,0,0,550000,10800000,1600000,0,1026666.667,0,51871667.33
3,1,52,1,1,1,3,6,90,0,0,0,0,0,1,0,1,1,1,0,1,1,0,21136500,1120000,1950000,1200000,1200000,8350000,1500000,0,24462500,0,54916666.67
3,1,78,2,0,3,1,5,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,15339000,1500000,2200000,1200000,2455000,8650000,1170000,50000,11416666.67,0,53861666.67
3,2,86,2,0,5,1,4,120,1,0,0,0,0,1,0,0,1,1,0,1,0,0,39440000,440000,200000,1500000,1365000,5000000,1080000,15440000,18404166.67,0,31659999.33
3,1,49,1,2,1,1,3,100,1,0,0,0,0,1,1,1,1,1,1,1,1,0,13122000,2300000,1100000,2200000,1200000,7130000,1320000,1200000,4130916.667,0,156826666.7
3,1,40,1,2,1,1,4,85,1,0,0,0,0,1,1,1,1,1,1,1,1,0,10109000,1450000,5120000,0,1330000,7670000,0,1200000,10025833.33,13333333.33,2083333.333
3,1,32,1,2,3,1,4,130,0,1,0,0,0,1,0,1,1,1,1,1,1,0,3828500,900000,230000,5000000,1445000,9120000,2370000,0,1212500,0,99391666.67
3,1,53,1,1,1,1,3,60,1,1,0,0,0,1,0,1,1,1,1,1,0,0,15775000,1000000,2000000,1350000,4205000,5635000,810000,0,2034694,0,105625000
3,1,52,1,1,3,1,4,160,1,1,0,0,0,1,0,1,1,1,1,1,1,0,15800000,500000,2800000,1500000,0,8505000,510000,0,7629166.667,0,5666666.667
3,1,30,1,1,1,4,3,120,2,0,0,0,1,1,0,1,1,0,0,0,1,0,14519975,1050000,120000,3700000,550000,5280000,540000,2000000,8452500,0,27213333.33
3,1,61,1,2,3,1,4,150,0,0,0,0,1,1,0,1,1,1,1,1,0,0,27067000,435000,170000,65000,805000,8945000,2000000,60000,4652450,0,62666666.67
3,1,33,1,1,1,3,3,80,1,0,0,0,1,1,0,1,1,1,1,1,1,0,39680000,600000,35140000,2100000,440000,5620000,3050000,0,17233333.33,0,293000
3,1,78,2,0,1,1,3,90,0,0,0,0,1,1,0,1,1,1,1,1,0,0,9632000,1800000,1000000,14700000,1300000,4275000,1400000,8500000,17928400,0,105053333.3
3,1,50,1,2,3,4,4,120,0,0,0,0,1,1,0,1,1,1,0,0,0,0,10781000,1000000,3860000,0,1230000,17870000,690000,14000000,137500,0,63166666.67
3,1,75,1,1,1,1,3,85,0,0,0,0,1,1,0,1,1,1,1,0,1,0,26675000,400000,7100000,1700000,290000,7530000,2250000,300000,5324466.667,0,70833333.33
3,2,40,1,1,3,1,3,80,0,0,0,0,1,1,0,1,1,1,1,1,0,0,127008000,285000,7400000,2470000,1000000,7095000,1780000,5430000,13529166.67,0,64524915.67
3,1,58,1,4,1,1,3,70,0,1,0,0,0,1,1,1,1,1,1,1,1,0,29513000,550000,1090000,360000,600000,9550000,0,80000,2168500,0,3113333.333
3,1,77,1,2,1,1,4,110,1,1,0,0,1,1,0,1,1,1,1,1,0,0,14530000,2200000,15000000,600000,2290000,9900000,1100000,1700000,6940027.333,0,34030000
3,1,79,1,6,3,1,3,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,14160000,870000,4000000,5250000,1500000,8630000,1980000,0,6619166.667,0,53010000
3,1,64,1,6,1,1,3,80,1,1,0,0,1,1,1,1,1,1,1,1,1,0,15356500,650000,0,2200000,150000,10250000,629000,300000,4314166.667,0,184666666.7
3,1,47,1,6,1,3,3,100,1,0,0,0,1,1,0,1,1,1,1,1,0,0,16205000,200000,0,1000000,1100000,8940000,1570000,0,8858333.333,0,103259166.7
3,1,44,1,7,1,1,4,180,0,1,0,1,1,1,1,1,1,1,1,1,0,0,63025000,1120000,250000,850000,0,10130000,545000,150000,5463750,0,247283333.3
3,1,41,1,8,1,1,5,180,0,1,0,1,1,1,1,1,1,1,1,1,0,0,9015500,2500000,0,6500000,2400000,11250000,255000,2750000,10980000,0,248800000
3,1,32,1,6,1,4,4,91,0,1,0,0,0,1,1,1,1,1,1,1,0,1,15775000,3500000,0,1200000,940000,23190000,5220000,500000,9641666.667,1666666.667,76516666.67
3,1,82,1,1,1,3,4,114,0,0,0,0,0,1,0,1,1,1,1,1,0,0,16720000,760000,4150000,2680000,1000000,4525000,1790000,4000000,7554166.667,0,114709166.7
3,1,36,1,6,1,1,4,91,0,1,0,0,1,1,0,1,1,1,1,1,0,0,904000,1200000,600000,5800000,520000,10580000,935000,0,13494583.33,0,47825000
3,2,65,2,0,3,4,4,114,0,0,0,0,0,1,0,1,1,1,1,1,0,0,18882000,1200000,1200000,0,1490000,15560000,1500000,0,5170583.333,0,62280000
3,1,57,1,1,1,1,3,100,1,1,0,0,1,1,0,1,1,1,1,1,1,0,9205000,780000,3600000,5250000,695000,7520000,2140000,6540000,14281041.67,0,84583333.33
3,1,77,1,2,1,1,4,110,0,0,0,0,1,1,0,1,1,1,1,1,0,0,7318010,1080000,9150000,10150000,2230000,8050000,1450000,5000000,20491500,0,67858333.33
3,1,36,1,1,1,6,3,60,1,0,0,0,1,1,0,1,1,1,1,1,0,0,17260000,800000,1950000,1250000,1070000,5180000,1240000,0,45120000,0,1380000
3,1,62,1,1,3,1,3,65,1,0,0,0,1,1,0,1,1,1,1,1,0,0,67779370,650000,510000,910000,12050000,4830000,1305000,9800000,750629.3333,0,24100000
3,1,41,1,5,3,6,4,135,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4415000,800000,0,1000000,2900000,7650000,1030000,0,112398,0,66581833.33
3,1,83,1,6,3,1,5,180,0,1,0,0,1,1,0,1,1,1,1,1,0,0,46142500,800000,0,600000,1600000,9105000,0,200000,227972916.7,0,71913333.33
3,1,46,1,4,1,3,4,95,0,1,0,0,1,1,1,1,1,1,1,1,0,0,20005000,2400000,0,1500000,2255000,17170000,250000,2400000,24428333.33,0,8000000
3,2,62,2,0,3,4,4,95,0,0,0,0,0,1,0,1,1,1,0,0,0,0,18850000,1200000,3600000,850000,4250000,15640000,1295000,0,3842194,0,4636666.667
3,1,58,1,4,3,1,4,98,0,1,0,0,1,1,0,1,1,1,1,1,0,1,7599000,1710000,0,1500000,2050000,11150000,0,260000,249670833.3,0,190863333.3
3,1,63,1,1,3,1,4,94,0,1,0,0,0,1,1,1,1,1,1,0,0,0,17631500,5000000,0,1500000,1460000,13140000,650000,0,77133333.33,833333.3333,52500000
3,1,51,1,6,1,3,5,130,0,1,0,0,1,1,1,1,1,1,1,0,0,0,10238000,1370000,13290000,480000,3460000,25185000,1090000,3050000,12964583.33,0,17470000
3,1,43,1,6,1,1,5,130,0,1,0,1,1,1,1,1,1,1,1,1,1,0,6838000,1340000,0,6000000,400000,13090000,1690000,1000000,8917296,0,83050000
3,1,24,1,4,1,6,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,1,10730000,230000,3000000,1000000,500000,15450000,4700000,18300000,50066666.67,0,135500000
3,1,52,1,1,1,1,4,120,1,0,0,0,0,1,1,1,1,1,1,1,1,0,16292000,1150000,20450000,1000000,740000,17100000,1020000,0,2628333.333,0,2050000
3,2,39,1,1,1,3,4,100,1,0,1,1,0,1,1,1,1,1,1,1,0,0,6874800,1000000,3500000,4700000,600000,9950000,1130000,150000,4570000,0,44425667.33
3,2,73,2,0,3,1,4,120,1,0,0,0,0,1,0,1,1,1,1,1,0,0,42515000,3300000,1200000,10000000,1265000,15850000,1200000,400000,11137083.33,0,63770000
3,2,35,1,2,5,6,3,70,1,1,1,1,0,1,0,1,1,1,1,1,0,0,19231000,600000,150000,4250000,430000,15000000,995000,400000,4480000,0,70241666.67
3,1,58,1,4,1,1,4,220,1,1,0,0,0,1,1,1,1,1,1,1,1,1,15584000,1800000,0,500000,2650000,21330000,850000,11750000,6000000,0,124910000
3,2,52,1,1,3,1,3,140,0,0,1,0,0,1,0,0,1,0,1,1,0,0,47130000,1650000,1400000,3150000,370000,5280000,1410000,2450000,6371666.667,0,2049000
3,1,75,2,0,6,1,3,130,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20078000,1500000,0,2500000,75000,7070000,1765000,0,9375333.333,0,675000
3,1,42,1,2,1,3,3,70,0,1,0,1,0,1,0,1,1,1,1,1,0,0,22265000,800000,0,2100000,1350000,7090000,1765000,0,17804166.67,0,29475000
3,1,46,1,2,1,6,4,100,0,1,0,1,0,1,0,1,1,1,1,1,0,0,2634600,1000000,270000,2200000,1850000,8375000,650000,150000,1617296,0,48833333.33
3,1,58,2,0,1,1,3,114,0,0,0,0,0,1,0,1,1,1,0,0,1,0,29713000,3000000,0,5000000,0,6260000,1400000,2320000,1429166.667,33333333.33,68500000
3,1,38,1,4,1,3,4,85,0,0,0,1,0,1,1,1,1,1,1,1,0,0,19018000,400000,520000,2020000,150000,10700000,710000,4500000,14896275.25,0,2553333.333
3,2,62,2,0,3,1,3,90,1,0,0,0,0,1,0,1,1,1,0,0,0,0,37420000,600000,7400000,6000000,1330000,8520000,775000,150000,4040000,0,108983333.3
3,2,54,2,0,1,1,4,110,1,0,0,0,0,1,0,1,1,1,1,0,0,0,26120000,2500000,0,5000000,150000,7900000,1540000,1570000,27683333.33,0,66900000
3,1,56,1,1,1,1,3,65,1,0,0,0,0,1,0,1,1,1,1,1,0,0,16585000,3000000,0,3900000,2510000,7610000,1700000,8770000,2309166.667,0,75980000
3,1,43,1,1,1,1,3,65,1,1,0,0,0,1,0,1,1,1,1,1,0,0,10801000,880000,8000000,1440000,2060000,6497000,2300000,1050000,2176500,0,114611666.7
3,2,66,2,0,3,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,1,0,33090000,1650000,1210000,500000,850000,7485000,0,200000,2708333.333,0,28533333.33
3,1,58,1,1,1,1,3,50,1,0,1,0,1,1,0,1,1,1,0,1,0,0,20199500,690000,0,4600000,600000,7692000,1000000,2100000,5635833.333,0,1666666.667
3,1,71,1,1,3,1,3,70,1,0,0,0,0,1,0,1,1,1,1,1,1,0,22210000,560000,140000,0,600000,10820000,1750000,10530000,2240833.333,0,102495000.3
